country,iso3_code,region,income_group,year,quarter,quarter_label,industry_sector,sector_automation_risk_score,gdp_per_capita_usd,ai_adoption_index,pct_sector_workforce_displaced,pct_sector_workforce_new_roles_created,net_workforce_change_pct,ai_cited_layoff_announcements,ai_skill_wage_premium_pct,pct_workforce_female,pct_displaced_roles_female,reskilling_programs_count,govt_ai_policy_score_1_to_10,ai_tool_adoption_pct
Paraguay,PRY,Latin America,Upper Middle Income,2024,3,2024-Q3,Media & Communications,0.553,5868,0.697,0.0497,0.0225,-0.0272,80,0.386,0.46,0.487,31,4.8,0.354
Paraguay,PRY,Latin America,Upper Middle Income,2024,3,2024-Q3,Administrative & Clerical,0.839,5868,0.684,0.0853,0.0531,-0.0322,226,0.372,0.79,0.95,35,5.7,0.569
Paraguay,PRY,Latin America,Upper Middle Income,2024,3,2024-Q3,Energy & Utilities,0.465,5868,0.679,0.0275,0.0135,-0.014,55,0.479,0.26,0.266,35,4.8,0.328
Paraguay,PRY,Latin America,Upper Middle Income,2024,4,2024-Q4,Technology & Software,0.406,5831,0.707,0.0461,0.0293,-0.0168,118,0.434,0.28,0.28,31,5.5,0.279
Paraguay,PRY,Latin America,Upper Middle Income,2024,4,2024-Q4,Finance & Banking,0.59,5831,0.694,0.06,0.0333,-0.0267,164,0.371,0.48,0.514,33,5.3,0.419
Paraguay,PRY,Latin America,Upper Middle Income,2024,4,2024-Q4,Healthcare & Life Sciences,0.235,5831,0.693,0.0151,0.009,-0.0061,19,0.382,0.72,0.794,33,5.3,0.163
Paraguay,PRY,Latin America,Upper Middle Income,2024,4,2024-Q4,Manufacturing & Industry,0.744,5831,0.705,0.0546,0.032,-0.0226,208,0.394,0.29,0.299,26,5.8,0.578
Paraguay,PRY,Latin America,Upper Middle Income,2024,4,2024-Q4,Retail & E-Commerce,0.677,5831,0.711,0.0687,0.0335,-0.0352,184,0.418,0.54,0.561,26,5.4,0.509
Paraguay,PRY,Latin America,Upper Middle Income,2024,4,2024-Q4,Education & Research,0.258,5831,0.688,0.0211,0.0086,-0.0125,15,0.359,0.58,0.59,30,5.5,0.197
Paraguay,PRY,Latin America,Upper Middle Income,2024,4,2024-Q4,Transportation & Logistics,0.664,5831,0.7,0.0555,0.0393,-0.0162,157,0.408,0.22,0.217,30,4.5,0.454
Paraguay,PRY,Latin America,Upper Middle Income,2024,4,2024-Q4,Media & Communications,0.578,5831,0.699,0.0425,0.0179,-0.0246,98,0.429,0.46,0.45,37,5.7,0.353
Paraguay,PRY,Latin America,Upper Middle Income,2024,4,2024-Q4,Administrative & Clerical,0.781,5831,0.721,0.0721,0.0378,-0.0343,299,0.439,0.79,0.95,30,5.1,0.467
Paraguay,PRY,Latin America,Upper Middle Income,2024,4,2024-Q4,Energy & Utilities,0.397,5831,0.683,0.0402,0.0184,-0.0218,48,0.374,0.26,0.261,30,5.6,0.264
Paraguay,PRY,Latin America,Upper Middle Income,2025,1,2025-Q1,Technology & Software,0.391,5938,0.716,0.0351,0.0194,-0.0157,64,0.443,0.28,0.3,42,5.9,0.286
Paraguay,PRY,Latin America,Upper Middle Income,2025,1,2025-Q1,Finance & Banking,0.547,5938,0.724,0.0575,0.0372,-0.0203,128,0.46,0.48,0.493,34,5.8,0.367
Paraguay,PRY,Latin America,Upper Middle Income,2025,1,2025-Q1,Healthcare & Life Sciences,0.203,5938,0.701,0.0212,0.0146,-0.0066,19,0.409,0.72,0.786,41,5.2,0.141
Paraguay,PRY,Latin America,Upper Middle Income,2025,1,2025-Q1,Manufacturing & Industry,0.722,5938,0.704,0.0612,0.0246,-0.0366,158,0.426,0.29,0.281,30,6.0,0.466
Paraguay,PRY,Latin America,Upper Middle Income,2025,1,2025-Q1,Retail & E-Commerce,0.695,5938,0.692,0.0756,0.0529,-0.0227,134,0.482,0.54,0.57,35,5.4,0.421
Paraguay,PRY,Latin America,Upper Middle Income,2025,1,2025-Q1,Education & Research,0.233,5938,0.707,0.0254,0.0122,-0.0132,25,0.47,0.58,0.58,34,5.2,0.188
Paraguay,PRY,Latin America,Upper Middle Income,2025,1,2025-Q1,Transportation & Logistics,0.685,5938,0.727,0.05,0.0264,-0.0236,131,0.441,0.22,0.228,36,5.5,0.446
Paraguay,PRY,Latin America,Upper Middle Income,2025,1,2025-Q1,Media & Communications,0.558,5938,0.722,0.0543,0.0366,-0.0177,134,0.452,0.46,0.458,38,6.1,0.433
Paraguay,PRY,Latin America,Upper Middle Income,2025,1,2025-Q1,Administrative & Clerical,0.758,5938,0.691,0.0799,0.0376,-0.0423,214,0.374,0.79,0.95,42,5.5,0.655
Paraguay,PRY,Latin America,Upper Middle Income,2025,1,2025-Q1,Energy & Utilities,0.436,5938,0.703,0.0298,0.0196,-0.0102,43,0.454,0.26,0.279,33,5.7,0.293
Paraguay,PRY,Latin America,Upper Middle Income,2025,2,2025-Q2,Technology & Software,0.41,5939,0.752,0.0433,0.0171,-0.0262,115,0.51,0.28,0.281,34,5.6,0.341
Paraguay,PRY,Latin America,Upper Middle Income,2025,2,2025-Q2,Finance & Banking,0.595,5939,0.723,0.0643,0.0373,-0.027,171,0.489,0.48,0.482,38,5.2,0.359
Paraguay,PRY,Latin America,Upper Middle Income,2025,2,2025-Q2,Healthcare & Life Sciences,0.224,5939,0.726,0.0217,0.0136,-0.0081,19,0.466,0.72,0.696,39,5.5,0.131
Paraguay,PRY,Latin America,Upper Middle Income,2025,2,2025-Q2,Manufacturing & Industry,0.75,5939,0.716,0.0815,0.0317,-0.0498,160,0.43,0.29,0.291,33,5.7,0.506
Paraguay,PRY,Latin America,Upper Middle Income,2025,2,2025-Q2,Retail & E-Commerce,0.702,5939,0.744,0.056,0.0323,-0.0237,162,0.484,0.54,0.531,35,5.5,0.614
Paraguay,PRY,Latin America,Upper Middle Income,2025,2,2025-Q2,Education & Research,0.297,5939,0.729,0.0279,0.0172,-0.0107,23,0.426,0.58,0.576,30,5.6,0.235
Paraguay,PRY,Latin America,Upper Middle Income,2025,2,2025-Q2,Transportation & Logistics,0.678,5939,0.728,0.0653,0.0282,-0.0371,93,0.428,0.22,0.22,33,5.3,0.414
Paraguay,PRY,Latin America,Upper Middle Income,2025,2,2025-Q2,Media & Communications,0.542,5939,0.731,0.05,0.024,-0.026,124,0.459,0.46,0.517,41,5.6,0.374
Paraguay,PRY,Latin America,Upper Middle Income,2025,2,2025-Q2,Administrative & Clerical,0.767,5939,0.732,0.0937,0.0443,-0.0494,367,0.423,0.79,0.95,37,5.6,0.583
Paraguay,PRY,Latin America,Upper Middle Income,2025,2,2025-Q2,Energy & Utilities,0.467,5939,0.742,0.041,0.021,-0.02,79,0.455,0.26,0.274,40,5.7,0.373
Paraguay,PRY,Latin America,Upper Middle Income,2025,3,2025-Q3,Technology & Software,0.403,6181,0.742,0.0383,0.0204,-0.0179,113,0.52,0.28,0.291,31,5.0,0.277
Paraguay,PRY,Latin America,Upper Middle Income,2025,3,2025-Q3,Finance & Banking,0.617,6181,0.74,0.0536,0.0343,-0.0193,124,0.406,0.48,0.522,28,6.1,0.401
Paraguay,PRY,Latin America,Upper Middle Income,2025,3,2025-Q3,Healthcare & Life Sciences,0.2,6181,0.742,0.0241,0.014,-0.0101,17,0.425,0.72,0.764,39,5.6,0.184
Paraguay,PRY,Latin America,Upper Middle Income,2025,3,2025-Q3,Manufacturing & Industry,0.744,6181,0.732,0.0823,0.0542,-0.0281,255,0.416,0.29,0.305,30,5.1,0.619
Paraguay,PRY,Latin America,Upper Middle Income,2025,3,2025-Q3,Retail & E-Commerce,0.704,6181,0.732,0.059,0.0411,-0.0179,208,0.442,0.54,0.569,36,5.3,0.427
Paraguay,PRY,Latin America,Upper Middle Income,2025,3,2025-Q3,Education & Research,0.29,6181,0.75,0.0229,0.0089,-0.014,19,0.495,0.58,0.585,34,5.8,0.234
Paraguay,PRY,Latin America,Upper Middle Income,2025,3,2025-Q3,Transportation & Logistics,0.7,6181,0.747,0.0653,0.0254,-0.0399,89,0.436,0.22,0.222,28,5.1,0.44
Paraguay,PRY,Latin America,Upper Middle Income,2025,3,2025-Q3,Media & Communications,0.582,6181,0.76,0.0624,0.0431,-0.0193,102,0.437,0.46,0.51,37,6.1,0.474
Paraguay,PRY,Latin America,Upper Middle Income,2025,3,2025-Q3,Administrative & Clerical,0.807,6181,0.741,0.0741,0.0357,-0.0384,372,0.472,0.79,0.95,33,5.2,0.667
Paraguay,PRY,Latin America,Upper Middle Income,2025,3,2025-Q3,Energy & Utilities,0.492,6181,0.74,0.0398,0.0194,-0.0204,83,0.436,0.26,0.261,35,5.7,0.38
Paraguay,PRY,Latin America,Upper Middle Income,2025,4,2025-Q4,Technology & Software,0.393,6017,0.747,0.0421,0.0278,-0.0143,110,0.431,0.28,0.317,37,5.0,0.252
Paraguay,PRY,Latin America,Upper Middle Income,2025,4,2025-Q4,Finance & Banking,0.586,6017,0.73,0.0556,0.0227,-0.0329,254,0.398,0.48,0.512,38,5.4,0.467
Paraguay,PRY,Latin America,Upper Middle Income,2025,4,2025-Q4,Healthcare & Life Sciences,0.262,6017,0.724,0.0239,0.0145,-0.0094,25,0.422,0.72,0.773,37,5.6,0.163
Paraguay,PRY,Latin America,Upper Middle Income,2025,4,2025-Q4,Manufacturing & Industry,0.763,6017,0.733,0.0806,0.0507,-0.0299,167,0.426,0.29,0.322,33,5.9,0.641
Paraguay,PRY,Latin America,Upper Middle Income,2025,4,2025-Q4,Retail & E-Commerce,0.691,6017,0.736,0.0595,0.0411,-0.0184,125,0.436,0.54,0.585,35,5.7,0.527
Paraguay,PRY,Latin America,Upper Middle Income,2025,4,2025-Q4,Education & Research,0.287,6017,0.745,0.0279,0.0154,-0.0125,18,0.44,0.58,0.603,35,5.4,0.231
Paraguay,PRY,Latin America,Upper Middle Income,2025,4,2025-Q4,Transportation & Logistics,0.669,6017,0.733,0.0737,0.0372,-0.0365,197,0.439,0.22,0.215,38,4.7,0.444
Paraguay,PRY,Latin America,Upper Middle Income,2025,4,2025-Q4,Media & Communications,0.537,6017,0.751,0.0588,0.0348,-0.024,89,0.41,0.46,0.465,36,5.9,0.46
Paraguay,PRY,Latin America,Upper Middle Income,2025,4,2025-Q4,Administrative & Clerical,0.795,6017,0.761,0.1047,0.0419,-0.0628,388,0.394,0.79,0.95,32,6.2,0.656
Paraguay,PRY,Latin America,Upper Middle Income,2025,4,2025-Q4,Energy & Utilities,0.449,6017,0.748,0.0341,0.0166,-0.0175,46,0.426,0.26,0.26,30,5.1,0.379
Paraguay,PRY,Latin America,Upper Middle Income,2026,1,2026-Q1,Technology & Software,0.381,6076,0.748,0.0508,0.0323,-0.0185,76,0.464,0.28,0.289,30,5.7,0.317
Paraguay,PRY,Latin America,Upper Middle Income,2026,1,2026-Q1,Finance & Banking,0.625,6076,0.752,0.0508,0.0351,-0.0157,221,0.442,0.48,0.49,38,5.4,0.458
Paraguay,PRY,Latin America,Upper Middle Income,2026,1,2026-Q1,Healthcare & Life Sciences,0.231,6076,0.748,0.0229,0.0162,-0.0067,17,0.492,0.72,0.712,37,6.0,0.191
Paraguay,PRY,Latin America,Upper Middle Income,2026,1,2026-Q1,Manufacturing & Industry,0.741,6076,0.756,0.0669,0.0284,-0.0385,154,0.524,0.29,0.287,36,5.5,0.66
Paraguay,PRY,Latin America,Upper Middle Income,2026,1,2026-Q1,Retail & E-Commerce,0.687,6076,0.761,0.0703,0.0466,-0.0237,201,0.46,0.54,0.61,36,6.1,0.536
Paraguay,PRY,Latin America,Upper Middle Income,2026,1,2026-Q1,Education & Research,0.268,6076,0.728,0.0205,0.0136,-0.0069,32,0.407,0.58,0.632,40,6.1,0.22
Paraguay,PRY,Latin America,Upper Middle Income,2026,1,2026-Q1,Transportation & Logistics,0.669,6076,0.766,0.0816,0.0327,-0.0489,202,0.522,0.22,0.234,41,5.4,0.476
Paraguay,PRY,Latin America,Upper Middle Income,2026,1,2026-Q1,Media & Communications,0.538,6076,0.734,0.061,0.0405,-0.0205,83,0.481,0.46,0.476,37,5.5,0.389
Paraguay,PRY,Latin America,Upper Middle Income,2026,1,2026-Q1,Administrative & Clerical,0.782,6076,0.742,0.078,0.0315,-0.0465,310,0.449,0.79,0.95,38,6.8,0.627
Paraguay,PRY,Latin America,Upper Middle Income,2026,1,2026-Q1,Energy & Utilities,0.447,6076,0.763,0.0459,0.0283,-0.0176,78,0.426,0.26,0.272,41,5.5,0.373
Paraguay,PRY,Latin America,Upper Middle Income,2026,2,2026-Q2,Technology & Software,0.366,6248,0.756,0.0447,0.0308,-0.0139,139,0.488,0.28,0.3,42,5.0,0.324
Paraguay,PRY,Latin America,Upper Middle Income,2026,2,2026-Q2,Finance & Banking,0.659,6248,0.746,0.065,0.0452,-0.0198,139,0.475,0.48,0.53,34,5.7,0.381
Paraguay,PRY,Latin America,Upper Middle Income,2026,2,2026-Q2,Healthcare & Life Sciences,0.21,6248,0.752,0.0258,0.0157,-0.0101,21,0.47,0.72,0.816,33,6.2,0.191
Paraguay,PRY,Latin America,Upper Middle Income,2026,2,2026-Q2,Manufacturing & Industry,0.728,6248,0.774,0.077,0.0489,-0.0281,172,0.473,0.29,0.316,33,6.0,0.684
Paraguay,PRY,Latin America,Upper Middle Income,2026,2,2026-Q2,Retail & E-Commerce,0.694,6248,0.796,0.0686,0.0368,-0.0318,126,0.468,0.54,0.551,40,5.8,0.539
Paraguay,PRY,Latin America,Upper Middle Income,2026,2,2026-Q2,Education & Research,0.282,6248,0.756,0.0236,0.0092,-0.0144,25,0.488,0.58,0.629,40,6.0,0.21
Paraguay,PRY,Latin America,Upper Middle Income,2026,2,2026-Q2,Transportation & Logistics,0.652,6248,0.772,0.0746,0.045,-0.0296,200,0.487,0.22,0.22,38,5.4,0.485
Paraguay,PRY,Latin America,Upper Middle Income,2026,2,2026-Q2,Media & Communications,0.543,6248,0.756,0.0544,0.0384,-0.016,95,0.457,0.46,0.484,35,5.5,0.363
Paraguay,PRY,Latin America,Upper Middle Income,2026,2,2026-Q2,Administrative & Clerical,0.791,6248,0.756,0.0803,0.039,-0.0413,377,0.477,0.79,0.95,33,6.0,0.49
Paraguay,PRY,Latin America,Upper Middle Income,2026,2,2026-Q2,Energy & Utilities,0.434,6248,0.759,0.0367,0.0243,-0.0124,64,0.466,0.26,0.253,40,5.2,0.302
Uruguay,URY,Latin America,High Income,2020,1,2020-Q1,Technology & Software,0.394,15811,0.516,0.0143,0.0081,-0.0062,21,0.214,0.28,0.307,50,7.1,0.203
Uruguay,URY,Latin America,High Income,2020,1,2020-Q1,Finance & Banking,0.602,15811,0.508,0.0216,0.0147,-0.0069,30,0.222,0.48,0.493,48,6.0,0.308
Uruguay,URY,Latin America,High Income,2020,1,2020-Q1,Healthcare & Life Sciences,0.217,15811,0.495,0.007,0.0057,-0.0013,4,0.25,0.72,0.711,39,6.8,0.103
Uruguay,URY,Latin America,High Income,2020,1,2020-Q1,Manufacturing & Industry,0.753,15811,0.543,0.0291,0.0248,-0.0043,35,0.228,0.29,0.323,48,6.8,0.419
Uruguay,URY,Latin America,High Income,2020,1,2020-Q1,Retail & E-Commerce,0.726,15811,0.537,0.0226,0.0196,-0.003,34,0.229,0.54,0.61,50,6.2,0.43
Uruguay,URY,Latin America,High Income,2020,1,2020-Q1,Education & Research,0.27,15811,0.535,0.0092,0.0088,-0.0004,4,0.251,0.58,0.604,37,6.4,0.153
Uruguay,URY,Latin America,High Income,2020,1,2020-Q1,Transportation & Logistics,0.678,15811,0.519,0.0232,0.0125,-0.0107,23,0.191,0.22,0.244,41,6.6,0.357
Uruguay,URY,Latin America,High Income,2020,1,2020-Q1,Media & Communications,0.561,15811,0.54,0.0187,0.011,-0.0077,16,0.234,0.46,0.481,36,6.6,0.294
Uruguay,URY,Latin America,High Income,2020,1,2020-Q1,Administrative & Clerical,0.819,15811,0.539,0.0377,0.0289,-0.0088,67,0.249,0.79,0.95,49,5.6,0.396
Uruguay,URY,Latin America,High Income,2020,1,2020-Q1,Energy & Utilities,0.476,15811,0.508,0.0148,0.0093,-0.0055,10,0.227,0.26,0.263,42,5.9,0.218
Uruguay,URY,Latin America,High Income,2020,2,2020-Q2,Technology & Software,0.353,15584,0.532,0.0213,0.012,-0.0093,16,0.197,0.28,0.299,39,6.6,0.176
Uruguay,URY,Latin America,High Income,2020,2,2020-Q2,Finance & Banking,0.637,15584,0.561,0.0277,0.0227,-0.005,25,0.226,0.48,0.531,51,7.0,0.408
Uruguay,URY,Latin America,High Income,2020,2,2020-Q2,Healthcare & Life Sciences,0.27,15584,0.541,0.009,0.0067,-0.0023,3,0.214,0.72,0.75,42,6.7,0.127
Uruguay,URY,Latin America,High Income,2020,2,2020-Q2,Manufacturing & Industry,0.732,15584,0.546,0.0363,0.0298,-0.0065,44,0.208,0.29,0.287,43,6.6,0.416
Uruguay,URY,Latin America,High Income,2020,2,2020-Q2,Retail & E-Commerce,0.714,15584,0.541,0.0345,0.0216,-0.0129,20,0.269,0.54,0.564,53,6.9,0.394
Uruguay,URY,Latin America,High Income,2020,2,2020-Q2,Education & Research,0.291,15584,0.573,0.0109,0.0083,-0.0026,5,0.214,0.58,0.621,45,6.3,0.14
Uruguay,URY,Latin America,High Income,2020,2,2020-Q2,Transportation & Logistics,0.631,15584,0.539,0.0307,0.027,-0.0037,21,0.207,0.22,0.222,49,6.3,0.398
Uruguay,URY,Latin America,High Income,2020,2,2020-Q2,Media & Communications,0.543,15584,0.541,0.0178,0.0167,-0.0011,27,0.256,0.46,0.474,40,5.7,0.269
Uruguay,URY,Latin America,High Income,2020,2,2020-Q2,Administrative & Clerical,0.807,15584,0.549,0.0384,0.0336,-0.0048,61,0.258,0.79,0.95,44,6.7,0.457
Uruguay,URY,Latin America,High Income,2020,2,2020-Q2,Energy & Utilities,0.487,15584,0.562,0.014,0.013,-0.001,12,0.253,0.26,0.255,43,6.2,0.206
Uruguay,URY,Latin America,High Income,2020,3,2020-Q3,Technology & Software,0.343,15710,0.557,0.0242,0.018,-0.0062,15,0.24,0.28,0.313,48,6.8,0.174
Uruguay,URY,Latin America,High Income,2020,3,2020-Q3,Finance & Banking,0.603,15710,0.556,0.0297,0.0193,-0.0104,49,0.239,0.48,0.502,46,6.7,0.359
Uruguay,URY,Latin America,High Income,2020,3,2020-Q3,Healthcare & Life Sciences,0.181,15710,0.583,0.0097,0.0053,-0.0044,6,0.279,0.72,0.71,37,6.2,0.111
Uruguay,URY,Latin America,High Income,2020,3,2020-Q3,Manufacturing & Industry,0.77,15710,0.59,0.0305,0.0201,-0.0104,57,0.167,0.29,0.315,44,6.3,0.421
Uruguay,URY,Latin America,High Income,2020,3,2020-Q3,Retail & E-Commerce,0.717,15710,0.598,0.0415,0.0388,-0.0027,42,0.248,0.54,0.565,42,6.7,0.488
Uruguay,URY,Latin America,High Income,2020,3,2020-Q3,Education & Research,0.264,15710,0.547,0.01,0.007,-0.003,3,0.257,0.58,0.612,37,6.7,0.132
Uruguay,URY,Latin America,High Income,2020,3,2020-Q3,Transportation & Logistics,0.667,15710,0.571,0.0279,0.0158,-0.0121,37,0.317,0.22,0.24,51,6.3,0.449
Uruguay,URY,Latin America,High Income,2020,3,2020-Q3,Media & Communications,0.534,15710,0.568,0.0213,0.0152,-0.0061,26,0.28,0.46,0.445,40,6.2,0.255
Uruguay,URY,Latin America,High Income,2020,3,2020-Q3,Administrative & Clerical,0.794,15710,0.568,0.0418,0.0353,-0.0065,96,0.221,0.79,0.95,50,6.7,0.408
Uruguay,URY,Latin America,High Income,2020,3,2020-Q3,Energy & Utilities,0.499,15710,0.575,0.0225,0.015,-0.0075,15,0.243,0.26,0.294,40,6.4,0.267
Uruguay,URY,Latin America,High Income,2020,4,2020-Q4,Technology & Software,0.382,15653,0.577,0.0191,0.0165,-0.0026,22,0.23,0.28,0.309,42,6.7,0.203
Uruguay,URY,Latin America,High Income,2020,4,2020-Q4,Finance & Banking,0.593,15653,0.59,0.0334,0.0278,-0.0056,61,0.232,0.48,0.526,40,6.7,0.403
Uruguay,URY,Latin America,High Income,2020,4,2020-Q4,Healthcare & Life Sciences,0.222,15653,0.599,0.0118,0.0068,-0.005,5,0.249,0.72,0.774,42,7.0,0.15
Uruguay,URY,Latin America,High Income,2020,4,2020-Q4,Manufacturing & Industry,0.731,15653,0.575,0.0319,0.0272,-0.0047,44,0.219,0.29,0.282,40,6.8,0.43
Uruguay,URY,Latin America,High Income,2020,4,2020-Q4,Retail & E-Commerce,0.694,15653,0.577,0.035,0.0312,-0.0038,31,0.248,0.54,0.538,45,6.7,0.36
Uruguay,URY,Latin America,High Income,2020,4,2020-Q4,Education & Research,0.258,15653,0.577,0.0126,0.0123,-0.0003,3,0.259,0.58,0.645,49,6.9,0.183
Uruguay,URY,Latin America,High Income,2020,4,2020-Q4,Transportation & Logistics,0.679,15653,0.585,0.0323,0.019,-0.0133,46,0.235,0.22,0.23,43,6.2,0.371
Uruguay,URY,Latin America,High Income,2020,4,2020-Q4,Media & Communications,0.521,15653,0.601,0.0265,0.0234,-0.0031,26,0.269,0.46,0.518,36,7.3,0.287
Uruguay,URY,Latin America,High Income,2020,4,2020-Q4,Administrative & Clerical,0.767,15653,0.59,0.0388,0.0245,-0.0143,72,0.281,0.79,0.95,50,6.8,0.521
Uruguay,URY,Latin America,High Income,2020,4,2020-Q4,Energy & Utilities,0.443,15653,0.606,0.0216,0.0183,-0.0033,21,0.214,0.26,0.271,37,6.1,0.241
Uruguay,URY,Latin America,High Income,2021,1,2021-Q1,Technology & Software,0.39,16215,0.584,0.0257,0.0172,-0.0085,33,0.29,0.28,0.304,56,7.1,0.183
Uruguay,URY,Latin America,High Income,2021,1,2021-Q1,Finance & Banking,0.6,16215,0.608,0.0348,0.0269,-0.0079,83,0.252,0.48,0.482,49,6.8,0.389
Uruguay,URY,Latin America,High Income,2021,1,2021-Q1,Healthcare & Life Sciences,0.203,16215,0.604,0.0097,0.0094,-0.0003,6,0.258,0.72,0.761,60,7.5,0.121
Uruguay,URY,Latin America,High Income,2021,1,2021-Q1,Manufacturing & Industry,0.741,16215,0.604,0.05,0.0359,-0.0141,36,0.252,0.29,0.303,55,6.6,0.379
Uruguay,URY,Latin America,High Income,2021,1,2021-Q1,Retail & E-Commerce,0.689,16215,0.608,0.0363,0.0289,-0.0074,55,0.257,0.54,0.564,51,6.6,0.444
Uruguay,URY,Latin America,High Income,2021,1,2021-Q1,Education & Research,0.308,16215,0.598,0.0154,0.0115,-0.0039,5,0.265,0.58,0.619,45,7.0,0.162
Uruguay,URY,Latin America,High Income,2021,1,2021-Q1,Transportation & Logistics,0.701,16215,0.579,0.0419,0.0335,-0.0084,35,0.249,0.22,0.22,52,6.6,0.452
Uruguay,URY,Latin America,High Income,2021,1,2021-Q1,Media & Communications,0.512,16215,0.587,0.0296,0.0267,-0.0029,21,0.328,0.46,0.515,49,7.1,0.288
Uruguay,URY,Latin America,High Income,2021,1,2021-Q1,Administrative & Clerical,0.795,16215,0.607,0.0425,0.0291,-0.0134,93,0.262,0.79,0.95,56,6.5,0.415
Uruguay,URY,Latin America,High Income,2021,1,2021-Q1,Energy & Utilities,0.413,16215,0.621,0.02,0.0159,-0.0041,21,0.277,0.26,0.255,46,6.7,0.334
Uruguay,URY,Latin America,High Income,2021,2,2021-Q2,Technology & Software,0.382,15748,0.612,0.0299,0.016,-0.0139,37,0.302,0.28,0.305,40,7.1,0.222
Uruguay,URY,Latin America,High Income,2021,2,2021-Q2,Finance & Banking,0.581,15748,0.617,0.0307,0.0296,-0.0011,52,0.277,0.48,0.502,52,6.9,0.309
Uruguay,URY,Latin America,High Income,2021,2,2021-Q2,Healthcare & Life Sciences,0.259,15748,0.625,0.0101,0.0098,-0.0003,5,0.21,0.72,0.813,45,6.2,0.135
Uruguay,URY,Latin America,High Income,2021,2,2021-Q2,Manufacturing & Industry,0.735,15748,0.609,0.0358,0.0199,-0.0159,62,0.252,0.29,0.282,52,6.2,0.439
Uruguay,URY,Latin America,High Income,2021,2,2021-Q2,Retail & E-Commerce,0.689,15748,0.634,0.0443,0.0351,-0.0092,47,0.259,0.54,0.58,42,6.8,0.396
Uruguay,URY,Latin America,High Income,2021,2,2021-Q2,Education & Research,0.294,15748,0.621,0.0125,0.0077,-0.0048,5,0.218,0.58,0.563,50,7.7,0.163
Uruguay,URY,Latin America,High Income,2021,2,2021-Q2,Transportation & Logistics,0.668,15748,0.586,0.0333,0.0257,-0.0076,55,0.255,0.22,0.218,53,6.8,0.392
Uruguay,URY,Latin America,High Income,2021,2,2021-Q2,Media & Communications,0.551,15748,0.625,0.0371,0.0227,-0.0144,28,0.337,0.46,0.464,52,6.8,0.353
Uruguay,URY,Latin America,High Income,2021,2,2021-Q2,Administrative & Clerical,0.796,15748,0.598,0.0604,0.0319,-0.0285,125,0.29,0.79,0.95,52,7.5,0.383
Uruguay,URY,Latin America,High Income,2021,2,2021-Q2,Energy & Utilities,0.424,15748,0.597,0.0243,0.0138,-0.0105,21,0.291,0.26,0.262,55,7.0,0.32
Uruguay,URY,Latin America,High Income,2021,3,2021-Q3,Technology & Software,0.365,16222,0.638,0.0239,0.0169,-0.007,31,0.273,0.28,0.306,58,6.6,0.277
Uruguay,URY,Latin America,High Income,2021,3,2021-Q3,Finance & Banking,0.622,16222,0.606,0.0392,0.0325,-0.0067,66,0.297,0.48,0.5,59,5.9,0.439
Uruguay,URY,Latin America,High Income,2021,3,2021-Q3,Healthcare & Life Sciences,0.216,16222,0.637,0.0131,0.0126,-0.0005,5,0.272,0.72,0.802,52,5.8,0.146
Uruguay,URY,Latin America,High Income,2021,3,2021-Q3,Manufacturing & Industry,0.755,16222,0.632,0.0581,0.0309,-0.0272,57,0.291,0.29,0.321,42,6.2,0.527
Uruguay,URY,Latin America,High Income,2021,3,2021-Q3,Retail & E-Commerce,0.685,16222,0.626,0.0397,0.0233,-0.0164,71,0.299,0.54,0.584,54,6.0,0.487
Uruguay,URY,Latin America,High Income,2021,3,2021-Q3,Education & Research,0.273,16222,0.625,0.0151,0.0142,-0.0009,5,0.268,0.58,0.584,58,6.7,0.179
Uruguay,URY,Latin America,High Income,2021,3,2021-Q3,Transportation & Logistics,0.7,16222,0.605,0.0433,0.0407,-0.0026,61,0.319,0.22,0.249,49,7.1,0.46
Uruguay,URY,Latin America,High Income,2021,3,2021-Q3,Media & Communications,0.591,16222,0.605,0.0279,0.0268,-0.0011,40,0.264,0.46,0.472,56,6.6,0.314
Uruguay,URY,Latin America,High Income,2021,3,2021-Q3,Administrative & Clerical,0.8,16222,0.632,0.0468,0.0416,-0.0052,124,0.312,0.79,0.95,41,6.6,0.533
Uruguay,URY,Latin America,High Income,2021,3,2021-Q3,Energy & Utilities,0.438,16222,0.613,0.0218,0.0182,-0.0036,26,0.296,0.26,0.287,57,6.7,0.258
Uruguay,URY,Latin America,High Income,2021,4,2021-Q4,Technology & Software,0.37,16074,0.655,0.0273,0.0236,-0.0037,63,0.258,0.28,0.272,57,6.3,0.219
Uruguay,URY,Latin America,High Income,2021,4,2021-Q4,Finance & Banking,0.593,16074,0.666,0.0356,0.0273,-0.0083,107,0.203,0.48,0.466,45,6.9,0.352
Uruguay,URY,Latin America,High Income,2021,4,2021-Q4,Healthcare & Life Sciences,0.231,16074,0.622,0.011,0.007,-0.004,7,0.283,0.72,0.802,50,6.7,0.121
Uruguay,URY,Latin America,High Income,2021,4,2021-Q4,Manufacturing & Industry,0.761,16074,0.653,0.0576,0.0483,-0.0093,56,0.251,0.29,0.285,47,6.2,0.4
Uruguay,URY,Latin America,High Income,2021,4,2021-Q4,Retail & E-Commerce,0.679,16074,0.669,0.0533,0.0344,-0.0189,62,0.363,0.54,0.595,52,6.6,0.4
